wormbase_gseq,WBGeneID,wikigene_name,status,description
F58A3.3,WBGene00010223,F58A3.3,lessAbs,unchanged_ELT2_minus
F58A3.5,WBGene00010225,ttr-31,lessAbs,unchanged_ELT2_minus
F58A4.6,WBGene00010229,F58A4.6,lessAbs,unchanged_ELT2_minus
F58A4.9,WBGene00010230,rpac-19,lessAbs,unchanged_ELT2_minus
F58B3.4,WBGene00010231,F58B3.4,lessAbs,unchanged_ELT2_minus
F58B3.6,WBGene00010232,F58B3.6,lessAbs,unchanged_ELT2_minus
F58B3.7,WBGene00010233,rbm-17,lessAbs,unchanged_ELT2_minus
F58B4.3,WBGene00010236,F58B4.3,lessAbs,unchanged_ELT2_minus
F58B4.5,WBGene00010238,F58B4.5,less,down_ELT2_minus
F58D5.2,WBGene00010242,F58D5.2,lessAbs,unchanged_ELT2_minus
F58D5.5,WBGene00010244,F58D5.5,lessAbs,unchanged_ELT2_minus
F58D5.9,WBGene00010248,F58D5.9,lessAbs,unchanged_ELT2_minus
F58E6.1,WBGene00010251,sta-2,lessAbs,unchanged_ELT2_minus
F58E10.1,WBGene00010259,ric-7,lessAbs,unchanged_ELT2_minus
F58E10.3,WBGene00010260,ddx-17,lessAbs,unchanged_ELT2_minus
F58E10.7,WBGene00010262,droe-4,lessAbs,unchanged_ELT2_minus
F58G1.1,WBGene00010263,wago-4,greater,up_ELT2_minus
F58G1.2,WBGene00010264,F58G1.2,lessAbs,unchanged_ELT2_minus
F58G1.4,WBGene00010266,dct-18,greater,up_ELT2_minus
F58G1.6,WBGene00010268,arrd-10,lessAbs,unchanged_ELT2_minus
F58G1.7,WBGene00010269,F58G1.7,lessAbs,unchanged_ELT2_minus
F58G6.1,WBGene00010272,amph-1,lessAbs,unchanged_ELT2_minus
F58G6.3,WBGene00010274,F58G6.3,less,down_ELT2_minus
F58G11.1,WBGene00010279,letm-1,lessAbs,unchanged_ELT2_minus
F58G11.2,WBGene00010280,rde-12,lessAbs,unchanged_ELT2_minus
F58G11.3,WBGene00010281,F58G11.3,greater,up_ELT2_minus
F58G11.4,WBGene00010282,F58G11.4,lessAbs,unchanged_ELT2_minus
F58G11.6,WBGene00010283,ccz-1,lessAbs,unchanged_ELT2_minus
F58H1.1,WBGene00010284,aman-2,lessAbs,unchanged_ELT2_minus
F58H1.3,WBGene00010286,F58H1.3,lessAbs,unchanged_ELT2_minus
F58H1.5,WBGene00010288,F58H1.5,lessAbs,unchanged_ELT2_minus
F58H1.6,WBGene00010289,F58H1.6,greater,up_ELT2_minus
F58H1.7,WBGene00010290,F58H1.7,lessAbs,unchanged_ELT2_minus
F59A1.7,WBGene00010293,fbxa-108,greater,up_ELT2_minus
F59A2.3,WBGene00010303,cri-3,lessAbs,unchanged_ELT2_minus
F59A2.4,WBGene00010304,clpf-1,lessAbs,unchanged_ELT2_minus
F59A2.5,WBGene00010305,F59A2.5,lessAbs,unchanged_ELT2_minus
F59A2.6,WBGene00010306,golg-4,lessAbs,unchanged_ELT2_minus
F59B2.2,WBGene00010307,skat-1,lessAbs,unchanged_ELT2_minus
F59B2.3,WBGene00010308,F59B2.3,lessAbs,unchanged_ELT2_minus
F59B2.5,WBGene00010309,rpn-6.2,greater,up_ELT2_minus
F59B2.8,WBGene00010310,F59B2.8,lessAbs,unchanged_ELT2_minus
F59B8.1,WBGene00010316,F59B8.1,lessAbs,unchanged_ELT2_minus
F59B8.2,WBGene00010317,idh-1,lessAbs,unchanged_ELT2_minus
F59B10.3,WBGene00010319,F59B10.3,greater,up_ELT2_minus
F59B10.4,WBGene00010320,F59B10.4,lessAbs,unchanged_ELT2_minus
F59B10.6,WBGene00010322,F59B10.6,lessAbs,unchanged_ELT2_minus
F59C6.4,WBGene00010325,exos-3,lessAbs,unchanged_ELT2_minus
F59C6.5,WBGene00010326,F59C6.5,lessAbs,unchanged_ELT2_minus
F59C6.11,WBGene00010328,F59C6.11,greater,up_ELT2_minus
F59D12.1,WBGene00010329,pcdr-1,lessAbs,unchanged_ELT2_minus
F59D12.5,WBGene00010332,F59D12.5,lessAbs,unchanged_ELT2_minus
F59E10.3,WBGene00010333,copz-1,lessAbs,unchanged_ELT2_minus
F59F3.4,WBGene00010334,del-5,lessAbs,unchanged_ELT2_minus
F59F4.2,WBGene00010337,serp-1.1,lessAbs,unchanged_ELT2_minus
F59F4.3,WBGene00010338,F59F4.3,lessAbs,unchanged_ELT2_minus
F59F4.4,WBGene00010339,acl-1,lessAbs,unchanged_ELT2_minus
F59F5.1,WBGene00010340,slcf-1,greater,up_ELT2_minus
H01G02.1,WBGene00010348,H01G02.1,lessAbs,unchanged_ELT2_minus
H01G02.3,WBGene00010350,H01G02.3,lessAbs,unchanged_ELT2_minus
H02I12.1,WBGene00010351,cbd-1,greater,up_ELT2_minus
H03A11.1,WBGene00010356,famk-1,lessAbs,unchanged_ELT2_minus
H04D03.2,WBGene00010363,H04D03.2,greater,up_ELT2_minus
H05L14.2,WBGene00010367,H05L14.2,greater,up_ELT2_minus
H06O01.2,WBGene00010369,chd-1,lessAbs,unchanged_ELT2_minus
H09F14.1,WBGene00010375,H09F14.1,lessAbs,unchanged_ELT2_minus
H12D21.7,WBGene00010383,mpst-3,lessAbs,unchanged_ELT2_minus
H12D21.9,WBGene00010385,H12D21.9,lessAbs,unchanged_ELT2_minus
H12D21.10,WBGene00010386,H12D21.10,lessAbs,unchanged_ELT2_minus
H13N06.4,WBGene00010397,suox-1,lessAbs,unchanged_ELT2_minus
H19N07.1,WBGene00010405,erfa-3,lessAbs,unchanged_ELT2_minus
H19N07.2,WBGene00010406,math-33,lessAbs,unchanged_ELT2_minus
H19N07.3,WBGene00010407,scb-1,lessAbs,unchanged_ELT2_minus
H19N07.4,WBGene00010408,mboa-2,lessAbs,unchanged_ELT2_minus
H25P06.1,WBGene00010416,hxk-2,lessAbs,unchanged_ELT2_minus
H27A22.1,WBGene00010418,H27A22.1,lessAbs,unchanged_ELT2_minus
H28O16.1,WBGene00010419,atp-1,lessAbs,unchanged_ELT2_minus
H28O16.2,WBGene00010420,mcrs-1,lessAbs,unchanged_ELT2_minus
H32K16.1,WBGene00010421,slc-36.4,lessAbs,unchanged_ELT2_minus
H37A05.1,WBGene00010425,lpin-1,lessAbs,unchanged_ELT2_minus
H37A05.2,WBGene00010426,H37A05.2,greater,up_ELT2_minus
H37N21.1,WBGene00010427,hpo-11,lessAbs,unchanged_ELT2_minus
H38K22.2,WBGene00010428,dcn-1,lessAbs,unchanged_ELT2_minus
H40L08.1,WBGene00010433,H40L08.1,lessAbs,unchanged_ELT2_minus
H40L08.3,WBGene00010434,H40L08.3,lessAbs,unchanged_ELT2_minus
JC8.2,WBGene00010435,JC8.2,lessAbs,unchanged_ELT2_minus
JC8.4,WBGene00010436,JC8.4,lessAbs,unchanged_ELT2_minus
JC8.5,WBGene00010437,cox-11,lessAbs,unchanged_ELT2_minus
JC8.8,WBGene00010440,ttr-51,lessAbs,unchanged_ELT2_minus
K01A6.2,WBGene00010444,magi-1,lessAbs,unchanged_ELT2_minus
K01A11.2,WBGene00010450,metl-18,lessAbs,unchanged_ELT2_minus
K01C8.6,WBGene00010458,mrpl-10,lessAbs,unchanged_ELT2_minus
K01C8.7,WBGene00010459,slc-25A32,lessAbs,unchanged_ELT2_minus
K01D12.6,WBGene00010465,miga-1,lessAbs,unchanged_ELT2_minus
K01D12.11,WBGene00010470,cdr-4,greater,up_ELT2_minus
K01D12.12,WBGene00010471,cdr-6,lessAbs,unchanged_ELT2_minus
K01G5.1,WBGene00010476,rnf-113,lessAbs,unchanged_ELT2_minus
K01G5.5,WBGene00010478,K01G5.5,lessAbs,unchanged_ELT2_minus
K01G5.8,WBGene00010479,K01G5.8,lessAbs,unchanged_ELT2_minus
K01G5.9,WBGene00010480,tasp-1,lessAbs,unchanged_ELT2_minus
K02E11.7,WBGene00010516,K02E11.7,less,down_ELT2_minus
K03H1.5,WBGene00010540,K03H1.5,greater,up_ELT2_minus
K03H1.10,WBGene00010545,cbp-2,greater,up_ELT2_minus
K05D4.4,WBGene00010589,cyp-33D1,greater,up_ELT2_minus
K06A4.5,WBGene00010595,haao-1,less,down_ELT2_minus
K06G5.1,WBGene00010605,K06G5.1,greater,up_ELT2_minus
K07A1.1,WBGene00010608,K07A1.1,greater,up_ELT2_minus
K07G5.1,WBGene00010641,crml-1,greater,up_ELT2_minus
K08D8.5,WBGene00010659,K08D8.5,less,down_ELT2_minus
K08D8.6,WBGene00010660,K08D8.6,greater,up_ELT2_minus
K08E3.3,WBGene00010663,toca-2,greater,up_ELT2_minus
K08F9.1,WBGene00010684,K08F9.1,less,down_ELT2_minus
K09A9.3,WBGene00010701,ent-2,greater,up_ELT2_minus
K10D11.1,WBGene00010745,dod-17,less,down_ELT2_minus
K10D11.3,WBGene00010747,K10D11.3,greater,up_ELT2_minus
K10D11.6,WBGene00010750,K10D11.6,greater,up_ELT2_minus
K10G4.3,WBGene00010752,K10G4.3,greater,up_ELT2_minus
K10H10.1,WBGene00010758,vnut-1,greater,up_ELT2_minus
K11H3.4,WBGene00010781,,greater,up_ELT2_minus
K12D12.5,WBGene00010787,K12D12.5,greater,up_ELT2_minus
M01G12.9,WBGene00010822,M01G12.9,greater,up_ELT2_minus
M28.6,WBGene00010897,lact-3,greater,up_ELT2_minus
M28.8,WBGene00010899,M28.8,greater,up_ELT2_minus
M28.10,WBGene00010901,M28.10,greater,up_ELT2_minus
M88.4,WBGene00010907,M88.4,greater,up_ELT2_minus
MTCE.3,WBGene00010957,,less,down_ELT2_minus
MTCE.4,WBGene00010958,,less,down_ELT2_minus
MTCE.11,WBGene00010959,,less,down_ELT2_minus
MTCE.12,WBGene00010960,,less,down_ELT2_minus
MTCE.16,WBGene00010961,,less,down_ELT2_minus
MTCE.23,WBGene00010962,,less,down_ELT2_minus
MTCE.25,WBGene00010963,,less,down_ELT2_minus
MTCE.34,WBGene00010966,,less,down_ELT2_minus
MTCE.35,WBGene00010967,,less,down_ELT2_minus
R03E1.3,WBGene00010994,lgc-25,greater,up_ELT2_minus
R04B5.9,WBGene00011006,ugt-47,less,down_ELT2_minus
R04D3.1,WBGene00011009,cyp-14A4,greater,up_ELT2_minus
R05A10.4,WBGene00011021,R05A10.4,less,down_ELT2_minus
R06C7.1,WBGene00011061,wago-1,greater,up_ELT2_minus
R06C7.9,WBGene00011066,ztf-15,greater,up_ELT2_minus
R07B1.3,WBGene00011076,scav-5,less,down_ELT2_minus
R07B1.9,WBGene00011081,R07B1.9,greater,up_ELT2_minus
R07B7.2,WBGene00011087,R07B7.2,greater,up_ELT2_minus
R07E3.1,WBGene00011102,R07E3.1,less,down_ELT2_minus
R07E5.4,WBGene00011112,R07E5.4,greater,up_ELT2_minus
R07H5.10,WBGene00011130,zip-6,greater,up_ELT2_minus
R08B4.4,WBGene00011140,R08B4.4,less,down_ELT2_minus
R09D1.10,WBGene00011166,chil-22,less,down_ELT2_minus
R09D1.11,WBGene00011167,chil-23,less,down_ELT2_minus
R09H10.2,WBGene00011180,R09H10.2,greater,up_ELT2_minus
R10D12.17,WBGene00011197,srw-145,less,down_ELT2_minus
R10E8.3,WBGene00011209,R10E8.3,less,down_ELT2_minus
R10E8.6,WBGene00011212,R10E8.6,less,down_ELT2_minus
R10E8.8,WBGene00011213,R10E8.8,less,down_ELT2_minus
R10H10.3,WBGene00011222,R10H10.3,less,down_ELT2_minus
R11A8.1,WBGene00011236,R11A8.1,greater,up_ELT2_minus
R11H6.4,WBGene00011252,R11H6.4,greater,up_ELT2_minus
R13H4.3,WBGene00011262,pho-8,less,down_ELT2_minus
R90.4,WBGene00011286,ttr-29,greater,up_ELT2_minus
T01C3.4,WBGene00011321,fil-1,less,down_ELT2_minus
T01G5.2,WBGene00011340,ugt-30,less,down_ELT2_minus
T01H3.4,WBGene00011350,perm-1,greater,up_ELT2_minus
T02B5.3,WBGene00011364,cest-1.2,greater,up_ELT2_minus
T02E1.3,WBGene00011376,gla-3,greater,up_ELT2_minus
T03F6.3,WBGene00011399,T03F6.3,greater,up_ELT2_minus
T04C12.1,WBGene00011427,T04C12.1,greater,up_ELT2_minus
T05B9.1,WBGene00011464,T05B9.1,greater,up_ELT2_minus
T05F1.2,WBGene00011489,T05F1.2,greater,up_ELT2_minus
T06C12.4,WBGene00011513,fbxa-197,greater,up_ELT2_minus
T06C12.14,WBGene00011521,T06C12.14,greater,up_ELT2_minus
T06D8.3,WBGene00011524,plpr-1,greater,up_ELT2_minus
T06E6.5,WBGene00011539,fbxa-135,greater,up_ELT2_minus
T07C4.3,WBGene00011560,T07C4.3,greater,up_ELT2_minus
T07G12.6,WBGene00011597,zim-1,greater,up_ELT2_minus
T07G12.10,WBGene00011600,zim-2,greater,up_ELT2_minus
T07G12.11,WBGene00011601,zim-3,greater,up_ELT2_minus
T09A5.11,WBGene00011638,ostb-1,greater,up_ELT2_minus
T09B9.2,WBGene00011643,slc-17.9,greater,up_ELT2_minus
T09F5.9,WBGene00011668,clec-47,less,down_ELT2_minus
T10B9.2,WBGene00011672,cyp-13A5,greater,up_ELT2_minus
T12A7.4,WBGene00011725,lips-5,greater,up_ELT2_minus
T12G3.4,WBGene00011739,T12G3.4,greater,up_ELT2_minus
T13H5.2,WBGene00011756,ctg-2,greater,up_ELT2_minus
T16G1.4,WBGene00011798,T16G1.4,less,down_ELT2_minus
T16G12.1,WBGene00011803,T16G12.1,less,down_ELT2_minus
T16G12.4,WBGene00011805,T16G12.4,greater,up_ELT2_minus
T19B10.2,WBGene00011831,T19B10.2,greater,up_ELT2_minus
T19C9.8,WBGene00011844,T19C9.8,greater,up_ELT2_minus
T19H5.1,WBGene00011846,chil-25,greater,up_ELT2_minus
T21B10.4,WBGene00011886,T21B10.4,greater,up_ELT2_minus
T21C9.6,WBGene00011893,T21C9.6,less,down_ELT2_minus
T22A3.5,WBGene00011908,pash-1,greater,up_ELT2_minus
T22C8.4,WBGene00011925,T22C8.4,greater,up_ELT2_minus
T23G4.3,WBGene00011959,nyn-1,greater,up_ELT2_minus
T24D1.5,WBGene00011988,har-2,greater,up_ELT2_minus
T24F1.5,WBGene00011997,nlp-51,less,down_ELT2_minus
T25E12.11,WBGene00012026,srz-100,greater,up_ELT2_minus
T25E12.12,WBGene00012027,fbxa-127,greater,up_ELT2_minus
T25E12.13,WBGene00012028,srz-99,greater,up_ELT2_minus
T27E9.5,WBGene00012095,pssy-2,greater,up_ELT2_minus
T27F2.4,WBGene00012101,zip-10,greater,up_ELT2_minus
T27F6.4,WBGene00012104,sygl-1,greater,up_ELT2_minus
T28A8.6,WBGene00012112,T28A8.6,greater,up_ELT2_minus
T28H10.2,WBGene00012143,T28H10.2,less,down_ELT2_minus
VF13D12L.1,WBGene00012148,inos-1,greater,up_ELT2_minus
VZC374L.1,WBGene00012162,sek-6,greater,up_ELT2_minus
VZK822L.2,WBGene00012163,VZK822L.2,greater,up_ELT2_minus
W01D2.5,WBGene00012182,osta-3,greater,up_ELT2_minus
W02B12.1,WBGene00012201,W02B12.1,less,down_ELT2_minus
W02D9.4,WBGene00012210,W02D9.4,greater,up_ELT2_minus
W04E12.6,WBGene00012251,clec-49,less,down_ELT2_minus
W04E12.8,WBGene00012253,clec-50,less,down_ELT2_minus
W05B10.1,WBGene00012276,his-74,greater,up_ELT2_minus
W06F12.2,WBGene00012306,W06F12.2,greater,up_ELT2_minus
W06H3.1,WBGene00012315,immt-2,greater,up_ELT2_minus
Y6B3B.1,WBGene00012387,Y6B3B.1,greater,up_ELT2_minus
Y6G8.2,WBGene00012404,Y6G8.2,less,down_ELT2_minus
Y7A5A.1,WBGene00012407,Y7A5A.1,less,down_ELT2_minus
Y7A5A.6,WBGene00012412,Y7A5A.6,less,down_ELT2_minus
Y17D7C.2,WBGene00012456,Y17D7C.2,less,down_ELT2_minus
Y17G7B.11,WBGene00012464,arrd-7,greater,up_ELT2_minus
Y17G7B.14,WBGene00012467,arrd-8,greater,up_ELT2_minus
Y32B12A.3,WBGene00012518,comt-2,greater,up_ELT2_minus
Y32F6A.1,WBGene00012527,set-22,greater,up_ELT2_minus
Y37D8A.16,WBGene00012554,Y37D8A.16,greater,up_ELT2_minus
Y37H2A.4,WBGene00012564,fbxa-107,greater,up_ELT2_minus
Y37H2A.5,WBGene00012565,fbxa-210,greater,up_ELT2_minus
Y38E10A.5,WBGene00012583,clec-4,greater,up_ELT2_minus
Y38H6C.9,WBGene00012622,Y38H6C.9,greater,up_ELT2_minus
Y38H6C.11,WBGene00012624,fbxa-150,greater,up_ELT2_minus
Y38H6C.16,WBGene00012628,Y38H6C.16,greater,up_ELT2_minus
Y38H6C.17,WBGene00012629,slc-36.3,greater,up_ELT2_minus
Y39B6A.1,WBGene00012664,Y39B6A.1,greater,up_ELT2_minus
Y41C4A.17,WBGene00012760,Y41C4A.17,less,down_ELT2_minus
Y43F8C.13,WBGene00012834,Y43F8C.13,less,down_ELT2_minus
Y43F11A.5,WBGene00012845,set-24,greater,up_ELT2_minus
Y45F10C.3,WBGene00012879,fbxa-215,greater,up_ELT2_minus
Y46G5A.20,WBGene00012910,Y46G5A.20,greater,up_ELT2_minus
Y47H10A.5,WBGene00012961,Y47H10A.5,greater,up_ELT2_minus
Y48A6B.7,WBGene00012968,Y48A6B.7,less,down_ELT2_minus
Y48E1B.16,WBGene00013013,clec-145,greater,up_ELT2_minus
Y48G10A.2,WBGene00013019,Y48G10A.2,greater,up_ELT2_minus
Y49E10.4,WBGene00013030,Y49E10.4,greater,up_ELT2_minus
Y49E10.16,WBGene00013035,Y49E10.16,less,down_ELT2_minus
Y49E10.18,WBGene00013037,Y49E10.18,less,down_ELT2_minus
Y51A2D.11,WBGene00013079,ttr-26,greater,up_ELT2_minus
Y53F4B.1,WBGene00013149,Y53F4B.1,greater,up_ELT2_minus
Y53H1B.2,WBGene00013181,Y53H1B.2,greater,up_ELT2_minus
Y54E2A.8,WBGene00013193,Y54E2A.8,greater,up_ELT2_minus
Y54G9A.4,WBGene00013207,zipt-2.3,less,down_ELT2_minus
Y54G11A.3,WBGene00013214,Y54G11A.3,greater,up_ELT2_minus
Y57A10A.1,WBGene00013246,,greater,up_ELT2_minus
Y57A10A.7,WBGene00013252,,greater,up_ELT2_minus
Y57G11B.2,WBGene00013295,Y57G11B.2,greater,up_ELT2_minus
Y57G11C.41,WBGene00013330,Y57G11C.41,less,down_ELT2_minus
Y59A8B.11,WBGene00013348,fbxa-106,greater,up_ELT2_minus
Y66D12A.5,WBGene00013431,ceh-92,greater,up_ELT2_minus
Y66D12A.13,WBGene00013439,Y66D12A.13,less,down_ELT2_minus
Y69H2.9,WBGene00013484,Y69H2.9,greater,up_ELT2_minus
Y75B8A.28,WBGene00013559,Y75B8A.28,greater,up_ELT2_minus
Y75B12B.3,WBGene00013568,Y75B12B.3,less,down_ELT2_minus
Y75B12B.4,WBGene00013569,bath-36,greater,up_ELT2_minus
Y102A5B.2,WBGene00013608,clec-35,greater,up_ELT2_minus
Y102A5C.1,WBGene00013610,fbxa-206,greater,up_ELT2_minus
Y102A5C.2,WBGene00013611,Y102A5C.2,greater,up_ELT2_minus
Y105C5A.13,WBGene00013637,Y105C5A.13,greater,up_ELT2_minus
Y105C5A.24,WBGene00013643,Y105C5A.24,greater,up_ELT2_minus
Y111B2A.3,WBGene00013729,Y111B2A.3,greater,up_ELT2_minus
Y113G7B.4,WBGene00013756,ftr-1,greater,up_ELT2_minus
Y113G7B.7,WBGene00013758,fbxa-114,greater,up_ELT2_minus
ZC47.4,WBGene00013837,fbxa-30,greater,up_ELT2_minus
ZC47.5,WBGene00013838,fbxa-31,greater,up_ELT2_minus
ZC116.3,WBGene00013855,cubn-1,greater,up_ELT2_minus
ZC376.2,WBGene00013874,cest-2.2,less,down_ELT2_minus
ZC376.3,WBGene00013875,cest-2.1,less,down_ELT2_minus
ZC410.5,WBGene00013882,msa-1,less,down_ELT2_minus
ZC434.8,WBGene00013894,ZC434.8,greater,up_ELT2_minus
ZC455.1,WBGene00013902,ZC455.1,greater,up_ELT2_minus
ZC455.6,WBGene00013906,ugt-5,less,down_ELT2_minus
ZK287.9,WBGene00013968,ZK287.9,greater,up_ELT2_minus
ZK455.6,WBGene00013976,hizr-1,less,down_ELT2_minus
ZK596.1,WBGene00014006,ZK596.1,greater,up_ELT2_minus
ZK795.1,WBGene00014081,ipmk-1,greater,up_ELT2_minus
ZK856.12,WBGene00014113,hpo-40,greater,up_ELT2_minus
ZK896.6,WBGene00014137,clec-187,greater,up_ELT2_minus
ZK899.2,WBGene00014141,ZK899.2,greater,up_ELT2_minus
ZK945.1,WBGene00014164,lact-2,greater,up_ELT2_minus
ZK971.1,WBGene00014175,ZK971.1,less,down_ELT2_minus
ZK1037.6,WBGene00014194,ZK1037.6,greater,up_ELT2_minus
ZK1320.2,WBGene00014252,ZK1320.2,less,down_ELT2_minus
ZK1320.3,WBGene00014253,ZK1320.3,less,down_ELT2_minus
ZK1320.4,WBGene00014254,cyp-13A10,less,down_ELT2_minus
C05D12.3,WBGene00014666,C05D12.3,less,down_ELT2_minus
B0047.3,WBGene00015014,bath-24,greater,up_ELT2_minus
B0213.16,WBGene00015045,cyp-34A10,less,down_ELT2_minus
B0218.2,WBGene00015048,faah-2,greater,up_ELT2_minus
B0218.8,WBGene00015052,clec-52,less,down_ELT2_minus
B0238.9,WBGene00015073,B0238.9,greater,up_ELT2_minus
B0244.5,WBGene00015080,B0244.5,greater,up_ELT2_minus
B0244.6,WBGene00015081,B0244.6,greater,up_ELT2_minus
B0261.7,WBGene00015095,B0261.7,greater,up_ELT2_minus
B0280.5,WBGene00015102,cpg-2,greater,up_ELT2_minus
B0304.2,WBGene00015134,B0304.2,greater,up_ELT2_minus
B0507.3,WBGene00015220,B0507.3,greater,up_ELT2_minus
B0507.8,WBGene00015225,B0507.8,greater,up_ELT2_minus
B0507.10,WBGene00015227,ddn-1,greater,up_ELT2_minus
C01B10.4,WBGene00015279,cest-5.1,less,down_ELT2_minus
C01B10.6,WBGene00015280,C01B10.6,greater,up_ELT2_minus
C01G8.1,WBGene00015312,C01G8.1,greater,up_ELT2_minus
C01G8.6,WBGene00015313,hpo-32,greater,up_ELT2_minus
C02B10.1,WBGene00015326,ivd-1,greater,up_ELT2_minus
C03A7.11,WBGene00015369,ugt-51,less,down_ELT2_minus
C03F11.3,WBGene00015389,scav-1,less,down_ELT2_minus
C03G6.15,WBGene00015400,cyp-35A2,greater,up_ELT2_minus
C03H5.1,WBGene00015403,clec-10,less,down_ELT2_minus
C03H5.2,WBGene00015404,nstp-4,greater,up_ELT2_minus
C05D2.8,WBGene00015469,C05D2.8,less,down_ELT2_minus
C06A5.6,WBGene00015504,simr-1,greater,up_ELT2_minus
C06A5.8,WBGene00015505,C06A5.8,greater,up_ELT2_minus
C06E1.1,WBGene00015518,C06E1.1,greater,up_ELT2_minus
C06G4.1,WBGene00015557,hrpk-2,greater,up_ELT2_minus
C07A12.7,WBGene00015561,C07A12.7,greater,up_ELT2_minus
C07G3.2,WBGene00015574,irg-1,greater,up_ELT2_minus
C08C3.4,WBGene00015591,cyk-7,greater,up_ELT2_minus
C08E3.6,WBGene00015598,fbxa-163,greater,up_ELT2_minus
C08F1.5,WBGene00015609,math-4,less,down_ELT2_minus
C10A4.5,WBGene00015666,gad-2,greater,up_ELT2_minus
C10A4.6,WBGene00015667,C10A4.6,greater,up_ELT2_minus
C10F3.1,WBGene00015677,cpg-4,greater,up_ELT2_minus
C10G11.7,WBGene00015687,chdp-1,greater,up_ELT2_minus
C11D2.3,WBGene00015701,C11D2.3,greater,up_ELT2_minus
C12D12.1,WBGene00015713,C12D12.1,greater,up_ELT2_minus
C13A10.1,WBGene00015728,C13A10.1,less,down_ELT2_minus
C15B12.1,WBGene00015783,C15B12.1,less,down_ELT2_minus
C16A11.5,WBGene00015818,C16A11.5,greater,up_ELT2_minus
C16A11.6,WBGene00015819,fbxc-44,greater,up_ELT2_minus
C16B8.3,WBGene00015823,C16B8.3,greater,up_ELT2_minus
C16C8.4,WBGene00015842,C16C8.4,greater,up_ELT2_minus
C16C8.11,WBGene00015849,C16C8.11,greater,up_ELT2_minus
C16C8.14,WBGene00015852,C16C8.14,greater,up_ELT2_minus
C16C8.16,WBGene00015853,C16C8.16,greater,up_ELT2_minus
C17F4.7,WBGene00015913,C17F4.7,greater,up_ELT2_minus
C17H12.6,WBGene00015932,C17H12.6,less,down_ELT2_minus
C17H12.8,WBGene00015933,C17H12.8,less,down_ELT2_minus
C18A11.1,WBGene00015947,C18A11.1,greater,up_ELT2_minus
C18B2.4,WBGene00015955,C18B2.4,greater,up_ELT2_minus
C18B2.5,WBGene00015956,C18B2.5,greater,up_ELT2_minus
C18C4.7,WBGene00015968,C18C4.7,greater,up_ELT2_minus
C18G1.6,WBGene00015984,C18G1.6,greater,up_ELT2_minus
C24A1.3,WBGene00016030,sel-15,greater,up_ELT2_minus
C24B9.9,WBGene00016052,dod-3,less,down_ELT2_minus
C24G7.1,WBGene00016063,delm-2,greater,up_ELT2_minus
C24G7.2,WBGene00016064,acd-1,greater,up_ELT2_minus
C25H3.1,WBGene00016111,C25H3.1,greater,up_ELT2_minus
C26B9.5,WBGene00016134,C26B9.5,less,down_ELT2_minus
C27D9.1,WBGene00016163,C27D9.1,greater,up_ELT2_minus
C27D9.2,WBGene00016164,C27D9.2,greater,up_ELT2_minus
C27H5.4,WBGene00016174,mfsd-13.2,less,down_ELT2_minus
C28C12.2,WBGene00016178,mesp-1,greater,up_ELT2_minus
C28G1.5,WBGene00016190,rcs-1,greater,up_ELT2_minus
C29E4.7,WBGene00016204,gsto-1,less,down_ELT2_minus
C29F9.2,WBGene00016217,C29F9.2,less,down_ELT2_minus
C29F9.3,WBGene00016218,pals-23,greater,up_ELT2_minus
C29F9.4,WBGene00016219,pals-24,greater,up_ELT2_minus
C29H12.5,WBGene00016236,heri-1,greater,up_ELT2_minus
C30G12.6,WBGene00016277,C30G12.6,greater,up_ELT2_minus
C31H1.8,WBGene00016291,oops-1,greater,up_ELT2_minus
C33D12.6,WBGene00016344,rsef-1,greater,up_ELT2_minus
C33H5.13,WBGene00016379,C33H5.13,greater,up_ELT2_minus
C34B2.7,WBGene00016392,sdha-2,greater,up_ELT2_minus
C34H4.2,WBGene00016425,C34H4.2,greater,up_ELT2_minus
C35A11.4,WBGene00016431,C35A11.4,less,down_ELT2_minus
C35E7.3,WBGene00016455,C35E7.3,greater,up_ELT2_minus
C35E7.8,WBGene00016460,C35E7.8,greater,up_ELT2_minus
C36B7.1,WBGene00016464,C36B7.1,greater,up_ELT2_minus
C36B7.2,WBGene00016465,C36B7.2,greater,up_ELT2_minus
C39H7.4,WBGene00016542,C39H7.4,greater,up_ELT2_minus
C40A11.8,WBGene00016551,C40A11.8,greater,up_ELT2_minus
C42C1.5,WBGene00016583,tag-335,greater,up_ELT2_minus
C42C1.7,WBGene00016585,oac-59,greater,up_ELT2_minus
C42C1.8,WBGene00016586,C42C1.8,greater,up_ELT2_minus
C46A5.6,WBGene00016702,C46A5.6,greater,up_ELT2_minus
C46F2.1,WBGene00016714,C46F2.1,less,down_ELT2_minus
C49A9.2,WBGene00016756,C49A9.2,less,down_ELT2_minus
C49G7.5,WBGene00016783,irg-2,greater,up_ELT2_minus
C49G7.10,WBGene00016788,C49G7.10,greater,up_ELT2_minus
C50C3.1,WBGene00016799,C50C3.1,greater,up_ELT2_minus
C52B9.2,WBGene00016865,ets-9,greater,up_ELT2_minus
C53C11.2,WBGene00016900,C53C11.2,less,down_ELT2_minus
C54D1.2,WBGene00016912,clec-86,less,down_ELT2_minus
C55B7.11,WBGene00016947,C55B7.11,greater,up_ELT2_minus
C56E10.3,WBGene00016976,C56E10.3,greater,up_ELT2_minus
