WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00021406,92.10707195964221,0.5137664653376562,0.7221892486751682,0.3762093888177705,0.45963165063227024
WBGene00021407,11.413559643888833,0.1481060371070144,0.862105901813106,0.8126645552857983,0.8553787300245397
WBGene00021408,8.461642392294273,6.383575906160896,1.7100704825122397,6.490768769820336e-6,3.554902110259244e-5
WBGene00021404,7.757732764978818,7.062059206504429,1.5665040429567563,3.74845158089375e-7,2.602258386380461e-6
WBGene00001492,580.0155711032625,0.3940887187643907,0.31465745885721685,0.1930737899828481,0.2631139940265301
WBGene00021403,7.0930877046047875,-0.4953953552697438,1.0112825580139835,0.4511481388719863,0.5331316333167215
WBGene00015246,12.684867814901475,1.0616858173233816,0.8320198915754925,0.09086481915933176,0.14041251951695277
WBGene00006599,3426.1153532411895,0.8344955038228216,0.2423947354708562,4.2546027022150723e-4,0.0014538808621439385
WBGene00015247,41.51510834248299,-0.5547139962316685,0.5156716082527912,0.23106175332368628,0.30591495057772333
WBGene00017928,1142.554130450473,-0.37937406190623596,0.2371725865405886,0.10214468835304229,0.1546626630549167
WBGene00017929,2304.2396073930818,-0.8444757475265409,0.172859698034532,7.683522317260879e-7,5.030034308282269e-6
WBGene00017926,5497.452510393908,0.5326939609907353,0.20525766873829404,0.0083450122550482,0.01880396587187722
WBGene00000897,1630.2785729310135,-0.08067328477417304,0.15577947736419945,0.6012126435226699,0.672366398784571
WBGene00000674,2167.4979659991136,-2.3104264747776133,0.45178320187976867,1.569711179824155e-8,1.342764985150783e-7
WBGene00021400,214.174816570658,-2.0008169041008803,0.8776476445965166,0.002386120847359106,0.006449421636225859
WBGene00021397,148.58932554825495,5.64648295485457,0.7193019935959903,6.502809820489007e-16,1.1248492734887961e-14
WBGene00021396,535.0388397282131,0.5282281044759619,0.4876042632326101,0.2333426539208996,0.30854247475192176
WBGene00006561,1228.4960204351312,0.44229717799570795,0.3026470983382333,0.12993383761795854,0.18841130185597033
WBGene00021395,852.3471668629154,-1.6177444883143333,0.3676648801799612,2.8899438418294165e-6,1.691938636033564e-5
WBGene00021402,402.0370752600559,-0.5089971777749941,0.21499305028664656,0.01594827020986195,0.032546639754121205
WBGene00000815,1411.7067951267245,-0.8342655915447407,0.17953757952549948,2.5242632186721027e-6,1.4974930298389002e-5
WBGene00044736,168.21272467661132,-0.5742557586579357,0.3321610782163889,0.07102375839320012,0.11421714260288128
WBGene00195063,539.3494232816845,-0.11627247868084634,0.26875415503966343,0.6564675334493986,0.7225659155504908
WBGene00021394,1153.5719732587327,0.09110729443444061,0.18385449549285096,0.6157026752892761,0.6858215637180698
WBGene00021401,665.5287253768973,0.980589831371538,0.18647588860957018,9.691464798931766e-8,7.391634773404013e-7
WBGene00019821,1575.915085989357,-0.5632926566961542,0.18926616687308637,0.0025475705776368926,0.006811546118228049
WBGene00019822,1392.8097785562352,-0.9366716663102426,0.18024183162200683,1.4055856805309698e-7,1.0420146335972353e-6
WBGene00019823,1429.0560411985477,-0.49103719960303754,0.1705390571716707,0.0035951704562775487,0.00915944585337715
WBGene00019820,1391.0597256009376,-0.8294893202376185,0.1825056202516213,4.1236261590247235e-6,2.3524850476247692e-5
WBGene00019819,3021.070990222395,-1.8577348359597885,0.5100684613704054,4.096577639123163e-5,1.8622975181345694e-4
WBGene00019824,885.6950172980464,-1.2437028357001751,0.29572238539477363,1.281057484715005e-5,6.55210147716057e-5
WBGene00019825,282.8560475408069,-0.6110099761476732,0.3693785029834476,0.08084846043459805,0.12725241354175953
WBGene00001071,1125.1497059182168,-2.266322383855883,0.9441588718399507,0.0010970860015261936,0.0033043739575470774
